ID,NamaProvinsi,Wilayah,NamaKomoditi,Tahun,Volume,Nilai,ProvinsiID,KomoditiID
1280,Sulawesi Selatan,Sulawesi,lainnya - others,2005,258.896,-13.812,73,5
1281,Sulawesi Tenggara,Sulawesi,lainnya - others,2005,0,0,74,5
1282,Sulawesi Barat,Sulawesi,lainnya - others,2005,0,0,76,5
1283,Sulawesi Tengah,Sulawesi,lainnya - others,2005,0,210.389,72,5
1284,Maluku,Maluku - Papua,lainnya - others,2005,0,0,81,5
1285,Maluku Utara,Maluku - Papua,lainnya - others,2005,0,0,82,5
1286,Papua Barat,Maluku - Papua,lainnya - others,2005,0,0,91,5
1287,Papua,Maluku - Papua,lainnya - others,2005,97.738,181.425,94,5
1288,Aceh,Sumatera,lainnya - others,2006,0,0,11,5
1289,Sumatera Utara,Sumatera,lainnya - others,2006,4488.858,3676.298,12,5
1290,Sumatera Barat,Sumatera,lainnya - others,2006,0,0,13,5
1291,Riau,Sumatera,lainnya - others,2006,4775.76,4386.839,14,5
1292,Jambi,Sumatera,lainnya - others,2006,800.464,271.132,15,5
1293,Sumatera Selatan,Sumatera,lainnya - others,2006,21.276,142.497,16,5
1294,Bengkulu,Sumatera,lainnya - others,2006,0,0,17,5
1295,Lampung,Sumatera,lainnya - others,2006,1850.139,3016.548,18,5
1296,Kepulauan Bangka Belitung,Sumatera,lainnya - others,2006,0.148,0.185,19,5
1297,Kepulauan Riau,Sumatera,lainnya - others,2006,0,0,21,5
1298,DKI Jakarta,Jawa,lainnya - others,2006,29776.002,37580.452,31,5
1299,Jawa Barat,Jawa,lainnya - others,2006,0,0,32,5
1300,Jawa Tengah,Jawa,lainnya - others,2006,341.943,1776.62,33,5
1301,DI Yogyakarta,Jawa,lainnya - others,2006,1.32,24.682,34,5
1302,Jawa Timur,Jawa,lainnya - others,2006,13817.538,12647.28,35,5
1303,Banten,Jawa,lainnya - others,2006,3.496,7.646,36,5
1304,Bali,Bali - Nusa Tenggara,lainnya - others,2006,2071.442,1134.271,51,5
1305,Nusa Tenggara Barat,Bali - Nusa Tenggara,lainnya - others,2006,0,0,52,5
1306,Nusa Tenggara Timur,Bali - Nusa Tenggara,lainnya - others,2006,0,0,53,5
1307,Kalimantan Barat,Kalimantan,lainnya - others,2006,695.352,320.933,61,5
1308,Kalimantan Tengah,Kalimantan,lainnya - others,2006,0,0,62,5
1309,Kalimantan Selatan,Kalimantan,lainnya - others,2006,0,0,63,5
1310,Kalimantan Timur,Kalimantan,lainnya - others,2006,27.903,10.79,64,5
1311,Sulawesi Utara,Sulawesi,lainnya - others,2006,0,0,71,5
1312,Gorontalo,Sulawesi,lainnya - others,2006,0,0,75,5
1313,Sulawesi Selatan,Sulawesi,lainnya - others,2006,42.516,143.463,73,5
1314,Sulawesi Tenggara,Sulawesi,lainnya - others,2006,0,0,74,5
1315,Sulawesi Barat,Sulawesi,lainnya - others,2006,0,0,76,5
1316,Sulawesi Tengah,Sulawesi,lainnya - others,2006,0,0,72,5
1317,Maluku,Maluku - Papua,lainnya - others,2006,202.738,258.185,81,5
1318,Maluku Utara,Maluku - Papua,lainnya - others,2006,0,0,82,5
1319,Papua Barat,Maluku - Papua,lainnya - others,2006,0,0,91,5
1320,Papua,Maluku - Papua,lainnya - others,2006,78.726,179.4,94,5
1321,Aceh,Sumatera,lainnya - others,2007,0,0,11,5
1322,Sumatera Utara,Sumatera,lainnya - others,2007,6229.458,3755.403,12,5
1323,Sumatera Barat,Sumatera,lainnya - others,2007,0,0,13,5
1324,Riau,Sumatera,lainnya - others,2007,5982.212,4731.886,14,5
1325,Jambi,Sumatera,lainnya - others,2007,850.295,369.394,15,5
1326,Sumatera Selatan,Sumatera,lainnya - others,2007,0,0,16,5
1327,Bengkulu,Sumatera,lainnya - others,2007,0,0,17,5
1328,Lampung,Sumatera,lainnya - others,2007,651.935,2513.366,18,5
1329,Kepulauan Bangka Belitung,Sumatera,lainnya - others,2007,0,0,19,5
1330,Kepulauan Riau,Sumatera,lainnya - others,2007,0,0,21,5
1331,DKI Jakarta,Jawa,lainnya - others,2007,23921.254,35342.351,31,5
1332,Jawa Barat,Jawa,lainnya - others,2007,6.806,6.176,32,5
1333,Jawa Tengah,Jawa,lainnya - others,2007,143.896,2380.444,33,5
1334,DI Yogyakarta,Jawa,lainnya - others,2007,2.5,48.95,34,5
1335,Jawa Timur,Jawa,lainnya - others,2007,5693.04,12640.026,35,5
1336,Banten,Jawa,lainnya - others,2007,38.37,56.697,36,5
1337,Bali,Bali - Nusa Tenggara,lainnya - others,2007,1345.105,1410.775,51,5
1338,Nusa Tenggara Barat,Bali - Nusa Tenggara,lainnya - others,2007,0.301,2.069,52,5
1339,Nusa Tenggara Timur,Bali - Nusa Tenggara,lainnya - others,2007,0,0,53,5
1340,Kalimantan Barat,Kalimantan,lainnya - others,2007,1502.129,1530.126,61,5
1341,Kalimantan Tengah,Kalimantan,lainnya - others,2007,0,0,62,5
1342,Kalimantan Selatan,Kalimantan,lainnya - others,2007,0,0,63,5
1343,Kalimantan Timur,Kalimantan,lainnya - others,2007,0.556,2.495,64,5
1344,Sulawesi Utara,Sulawesi,lainnya - others,2007,0,0,71,5
1345,Gorontalo,Sulawesi,lainnya - others,2007,0,0,75,5
1346,Sulawesi Selatan,Sulawesi,lainnya - others,2007,46.627,84.711,73,5
1347,Sulawesi Tenggara,Sulawesi,lainnya - others,2007,0,0,74,5
1348,Sulawesi Barat,Sulawesi,lainnya - others,2007,0,0,76,5
1349,Sulawesi Tengah,Sulawesi,lainnya - others,2007,0,0,72,5
1350,Maluku,Maluku - Papua,lainnya - others,2007,165.42,216.013,81,5
1351,Maluku Utara,Maluku - Papua,lainnya - others,2007,0,0,82,5
1352,Papua Barat,Maluku - Papua,lainnya - others,2007,0,0,91,5
1353,Papua,Maluku - Papua,lainnya - others,2007,71.123,159.608,94,5
1354,Aceh,Sumatera,lainnya - others,2008,0,0,11,5
1355,Sumatera Utara,Sumatera,lainnya - others,2008,17721.713,14318.326,12,5
1356,Sumatera Barat,Sumatera,lainnya - others,2008,0,0,13,5
1357,Riau,Sumatera,lainnya - others,2008,465.683,252.055,14,5
1358,Jambi,Sumatera,lainnya - others,2008,4529.803,2363.113,15,5
1359,Sumatera Selatan,Sumatera,lainnya - others,2008,0,0,16,5
1360,Bengkulu,Sumatera,lainnya - others,2008,0,0,17,5
1361,Lampung,Sumatera,lainnya - others,2008,17429.86,18979.319,18,5
1362,Kepulauan Bangka Belitung,Sumatera,lainnya - others,2008,0,0,19,5
1363,Kepulauan Riau,Sumatera,lainnya - others,2008,6376.545,7668.675,21,5
1364,DKI Jakarta,Jawa,lainnya - others,2008,50135.07,65620.958,31,5
1365,Jawa Barat,Jawa,lainnya - others,2008,0.514,0.256,32,5
1366,Jawa Tengah,Jawa,lainnya - others,2008,203.304,1839.547,33,5
1367,DI Yogyakarta,Jawa,lainnya - others,2008,0,0,34,5
1368,Jawa Timur,Jawa,lainnya - others,2008,22902.801,36705.014,35,5
1369,Banten,Jawa,lainnya - others,2008,660.012,510.531,36,5
1370,Bali,Bali - Nusa Tenggara,lainnya - others,2008,1431.969,1193.245,51,5
1371,Nusa Tenggara Barat,Bali - Nusa Tenggara,lainnya - others,2008,0,0,52,5
1372,Nusa Tenggara Timur,Bali - Nusa Tenggara,lainnya - others,2008,0,0,53,5
1373,Kalimantan Barat,Kalimantan,lainnya - others,2008,1850.437,1534.981,61,5
1374,Kalimantan Tengah,Kalimantan,lainnya - others,2008,0,0,62,5
1375,Kalimantan Selatan,Kalimantan,lainnya - others,2008,0,0,63,5
1376,Kalimantan Timur,Kalimantan,lainnya - others,2008,0.06,0.715,64,5
1377,Sulawesi Utara,Sulawesi,lainnya - others,2008,0,0,71,5
1378,Gorontalo,Sulawesi,lainnya - others,2008,0,0,75,5
1379,Sulawesi Selatan,Sulawesi,lainnya - others,2008,213.107,66.89,73,5
1380,Sulawesi Tenggara,Sulawesi,lainnya - others,2008,0,0,74,5
1381,Sulawesi Barat,Sulawesi,lainnya - others,2008,0,0,76,5
1382,Sulawesi Tengah,Sulawesi,lainnya - others,2008,0,0,72,5
1383,Maluku,Maluku - Papua,lainnya - others,2008,1335.42,1585.279,81,5
1384,Maluku Utara,Maluku - Papua,lainnya - others,2008,0,0,82,5
1385,Papua Barat,Maluku - Papua,lainnya - others,2008,0,0,91,5
1386,Papua,Maluku - Papua,lainnya - others,2008,93.184,246.135,94,5
1387,Aceh,Sumatera,lainnya - others,2009,131.786,59.243,11,5
1388,Sumatera Utara,Sumatera,lainnya - others,2009,22696.436,20787.291,12,5
1389,Sumatera Barat,Sumatera,lainnya - others,2009,0,0,13,5
1390,Riau,Sumatera,lainnya - others,2009,824.883,360.723,14,5
1391,Jambi,Sumatera,lainnya - others,2009,4266.09,2000.135,15,5
1392,Sumatera Selatan,Sumatera,lainnya - others,2009,0,0,16,5
1393,Bengkulu,Sumatera,lainnya - others,2009,0,0,17,5
1394,Lampung,Sumatera,lainnya - others,2009,16600.473,16070.115,18,5
1395,Kepulauan Bangka Belitung,Sumatera,lainnya - others,2009,0,0,19,5
1396,Kepulauan Riau,Sumatera,lainnya - others,2009,1714.897,2643.12,21,5
1397,DKI Jakarta,Jawa,lainnya - others,2009,59914.42,69318.023,31,5
1398,Jawa Barat,Jawa,lainnya - others,2009,0,0,32,5
1399,Jawa Tengah,Jawa,lainnya - others,2009,504.478,2251.01,33,5
1400,DI Yogyakarta,Jawa,lainnya - others,2009,0,0,34,5
1401,Jawa Timur,Jawa,lainnya - others,2009,20178.439,33993.732,35,5
1402,Banten,Jawa,lainnya - others,2009,0.854,0.75,36,5
1403,Bali,Bali - Nusa Tenggara,lainnya - others,2009,3172.049,3092.959,51,5
1404,Nusa Tenggara Barat,Bali - Nusa Tenggara,lainnya - others,2009,1.95538E-14,1.32117E-14,52,5
1405,Nusa Tenggara Timur,Bali - Nusa Tenggara,lainnya - others,2009,0,0,53,5
1406,Kalimantan Barat,Kalimantan,lainnya - others,2009,2663.79,2343.482,61,5
1407,Kalimantan Tengah,Kalimantan,lainnya - others,2009,0,0,62,5
1408,Kalimantan Selatan,Kalimantan,lainnya - others,2009,2.325,1.325,63,5
1409,Kalimantan Timur,Kalimantan,lainnya - others,2009,0,0,64,5
1410,Sulawesi Utara,Sulawesi,lainnya - others,2009,16.368,56.8,71,5
1411,Gorontalo,Sulawesi,lainnya - others,2009,0,0,75,5
1412,Sulawesi Selatan,Sulawesi,lainnya - others,2009,137.877,156.251,73,5
1413,Sulawesi Tenggara,Sulawesi,lainnya - others,2009,0,0,74,5
1414,Sulawesi Barat,Sulawesi,lainnya - others,2009,0,0,76,5
1415,Sulawesi Tengah,Sulawesi,lainnya - others,2009,0,0,72,5
1416,Maluku,Maluku - Papua,lainnya - others,2009,3426.97,4495.779,81,5
1417,Maluku Utara,Maluku - Papua,lainnya - others,2009,0,0,82,5
1418,Papua Barat,Maluku - Papua,lainnya - others,2009,0,0,91,5
1419,Papua,Maluku - Papua,lainnya - others,2009,26.081,57.127,94,5
1420,Aceh,Sumatera,lainnya - others,2010,0.496,0.5,11,5
1421,Sumatera Utara,Sumatera,lainnya - others,2010,23630.839,28920.078,12,5
1422,Sumatera Barat,Sumatera,lainnya - others,2010,0,0,13,5
1423,Riau,Sumatera,lainnya - others,2010,1222.168,649.089,14,5
1424,Jambi,Sumatera,lainnya - others,2010,4408.631,2599.908,15,5
1425,Sumatera Selatan,Sumatera,lainnya - others,2010,0,0,16,5
1426,Bengkulu,Sumatera,lainnya - others,2010,0,0,17,5
1427,Lampung,Sumatera,lainnya - others,2010,12142.086,14756.068,18,5
1428,Kepulauan Bangka Belitung,Sumatera,lainnya - others,2010,0,0,19,5
1429,Kepulauan Riau,Sumatera,lainnya - others,2010,2103.817,3508.84,21,5
1430,DKI Jakarta,Jawa,lainnya - others,2010,63647.474,89239.632,31,5
1431,Jawa Barat,Jawa,lainnya - others,2010,0,0,32,5
1432,Jawa Tengah,Jawa,lainnya - others,2010,821.802,3280.153,33,5
1433,DI Yogyakarta,Jawa,lainnya - others,2010,0,0,34,5
1434,Jawa Timur,Jawa,lainnya - others,2010,23393.16,55224.363,35,5
1435,Banten,Jawa,lainnya - others,2010,0,0,36,5
1436,Bali,Bali - Nusa Tenggara,lainnya - others,2010,2135.354,2660.351,51,5
1437,Nusa Tenggara Barat,Bali - Nusa Tenggara,lainnya - others,2010,0,0,52,5
1438,Nusa Tenggara Timur,Bali - Nusa Tenggara,lainnya - others,2010,0,0,53,5
1439,Kalimantan Barat,Kalimantan,lainnya - others,2010,3221.573,4009.657,61,5
1440,Kalimantan Tengah,Kalimantan,lainnya - others,2010,0,0,62,5
1441,Kalimantan Selatan,Kalimantan,lainnya - others,2010,0,0,63,5
1442,Kalimantan Timur,Kalimantan,lainnya - others,2010,0,0,64,5
1443,Sulawesi Utara,Sulawesi,lainnya - others,2010,128.592,461.764,71,5
1444,Gorontalo,Sulawesi,lainnya - others,2010,0,0,75,5
1445,Sulawesi Selatan,Sulawesi,lainnya - others,2010,91.601,142.706,73,5
1446,Sulawesi Tenggara,Sulawesi,lainnya - others,2010,0,0,74,5
1447,Sulawesi Barat,Sulawesi,lainnya - others,2010,0,0,76,5
1448,Sulawesi Tengah,Sulawesi,lainnya - others,2010,0,0,72,5
1449,Maluku,Maluku - Papua,lainnya - others,2010,500,682.668,81,5
1450,Maluku Utara,Maluku - Papua,lainnya - others,2010,0,0,82,5
1451,Papua Barat,Maluku - Papua,lainnya - others,2010,0,0,91,5
1452,Papua,Maluku - Papua,lainnya - others,2010,0,0,94,5
1453,Aceh,Sumatera,lainnya - others,2011,0,0,11,5
1454,Sumatera Utara,Sumatera,lainnya - others,2011,24227.597,28421.107,12,5
1455,Sumatera Barat,Sumatera,lainnya - others,2011,2.086,1488.631,13,5
1456,Riau,Sumatera,lainnya - others,2011,55.439,34.241,14,5
1457,Jambi,Sumatera,lainnya - others,2011,373.97,261.835,15,5
1458,Sumatera Selatan,Sumatera,lainnya - others,2011,0,0,16,5
1459,Bengkulu,Sumatera,lainnya - others,2011,0,0,17,5
1460,Lampung,Sumatera,lainnya - others,2011,17233.876,21383.371,18,5
1461,Kepulauan Bangka Belitung,Sumatera,lainnya - others,2011,0,0,19,5
1462,Kepulauan Riau,Sumatera,lainnya - others,2011,2093.924,3061.804,21,5
1463,DKI Jakarta,Jawa,lainnya - others,2011,61091.702,96328.792,31,5
1464,Jawa Barat,Jawa,lainnya - others,2011,0,0,32,5
1465,Jawa Tengah,Jawa,lainnya - others,2011,1016.054,4434.326,33,5
1466,DI Yogyakarta,Jawa,lainnya - others,2011,0.001,0.04,34,5
1467,Jawa Timur,Jawa,lainnya - others,2011,46403.508,106625.742,35,5
1468,Banten,Jawa,lainnya - others,2011,10.967,26.705,36,5
1469,Bali,Bali - Nusa Tenggara,lainnya - others,2011,112.253,614.618,51,5
1470,Nusa Tenggara Barat,Bali - Nusa Tenggara,lainnya - others,2011,0.237,6.024,52,5
1471,Nusa Tenggara Timur,Bali - Nusa Tenggara,lainnya - others,2011,0,0,53,5
1472,Kalimantan Barat,Kalimantan,lainnya - others,2011,2102.683,1584.017,61,5
1473,Kalimantan Tengah,Kalimantan,lainnya - others,2011,0,0,62,5
1474,Kalimantan Selatan,Kalimantan,lainnya - others,2011,0,0,63,5
1475,Kalimantan Timur,Kalimantan,lainnya - others,2011,0.924,673.675,64,5
1476,Sulawesi Utara,Sulawesi,lainnya - others,2011,0,0,71,5
1477,Gorontalo,Sulawesi,lainnya - others,2011,0,0,75,5
1478,Sulawesi Selatan,Sulawesi,lainnya - others,2011,114.587,221.571,73,5
1479,Sulawesi Tenggara,Sulawesi,lainnya - others,2011,0,0,74,5
1480,Sulawesi Barat,Sulawesi,lainnya - others,2011,0,0,76,5
1481,Sulawesi Tengah,Sulawesi,lainnya - others,2011,0,0,72,5
1482,Maluku,Maluku - Papua,lainnya - others,2011,0,0,81,5
1483,Maluku Utara,Maluku - Papua,lainnya - others,2011,0,0,82,5
1484,Papua Barat,Maluku - Papua,lainnya - others,2011,0,0,91,5
1485,Papua,Maluku - Papua,lainnya - others,2011,0.262,8.491,94,5
1486,Sulawesi Tengah,Sulawesi,semua komoditi - all commodities,2001,0,0,72,0
1487,Sulawesi Tengah,Sulawesi,semua komoditi - all commodities,2002,43.466,335.167,72,0
1488,Sulawesi Tengah,Sulawesi,semua komoditi - all commodities,2003,0,0,72,0
1489,Sulawesi Tengah,Sulawesi,semua komoditi - all commodities,2004,0,0,72,0
1490,Sulawesi Tengah,Sulawesi,semua komoditi - all commodities,2005,0,210.389,72,0
1491,Sulawesi Tengah,Sulawesi,semua komoditi - all commodities,2006,0,0,72,0
1492,Sulawesi Tengah,Sulawesi,semua komoditi - all commodities,2007,0,0,72,0
1493,Sulawesi Tengah,Sulawesi,semua komoditi - all commodities,2008,0,0,72,0
1494,Sulawesi Tengah,Sulawesi,semua komoditi - all commodities,2009,0,0,72,0
1495,Sulawesi Tengah,Sulawesi,semua komoditi - all commodities,2010,0,0,72,0
1496,Sulawesi Tengah,Sulawesi,semua komoditi - all commodities,2011,0,0,72,0
1497,Nasional,Nasional,semua komoditi - all commodities,2012,337344.873,412362.265,0,0
1498,Aceh,Sumatera,semua komoditi - all commodities,2012,0,0,11,0
1499,Sumatera Utara,Sumatera,semua komoditi - all commodities,2012,38027.189,44682.165,12,0
1500,Sumatera Barat,Sumatera,semua komoditi - all commodities,2012,0,0,13,0
1501,Riau,Sumatera,semua komoditi - all commodities,2012,25.864,482.938,14,0
1502,Jambi,Sumatera,semua komoditi - all commodities,2012,0,0,15,0
1503,Sumatera Selatan,Sumatera,semua komoditi - all commodities,2012,15.696,87.804,16,0
1504,Bengkulu,Sumatera,semua komoditi - all commodities,2012,0,0,17,0
1505,Lampung,Sumatera,semua komoditi - all commodities,2012,13696.396,16175.966,18,0
1506,Kepulauan Bangka Belitung,Sumatera,semua komoditi - all commodities,2012,0,0,19,0
1507,Kepulauan Riau,Sumatera,semua komoditi - all commodities,2012,2968.219,5464.439,21,0
1508,DKI Jakarta,Jawa,semua komoditi - all commodities,2012,141903.81,151065.246,31,0
1509,Jawa Barat,Jawa,semua komoditi - all commodities,2012,0,0,32,0
1510,Jawa Tengah,Jawa,semua komoditi - all commodities,2012,8250.459,11118.698,33,0
1511,DI Yogyakarta,Jawa,semua komoditi - all commodities,2012,0,0,34,0
1512,Jawa Timur,Jawa,semua komoditi - all commodities,2012,130954.021,181596.053,35,0
1513,Banten,Jawa,semua komoditi - all commodities,2012,0,0,36,0
1514,Bali,Bali - Nusa Tenggara,semua komoditi - all commodities,2012,1.683,498.831,51,0
1515,Nusa Tenggara Barat,Bali - Nusa Tenggara,semua komoditi - all commodities,2012,0,0,52,0
1516,Nusa Tenggara Timur,Bali - Nusa Tenggara,semua komoditi - all commodities,2012,0,0,53,0
1517,Kalimantan Barat,Kalimantan,semua komoditi - all commodities,2012,1489.306,1082.722,61,0
1518,Kalimantan Tengah,Kalimantan,semua komoditi - all commodities,2012,0,0,62,0
1519,Kalimantan Selatan,Kalimantan,semua komoditi - all commodities,2012,0,0,63,0
1520,Kalimantan Timur,Kalimantan,semua komoditi - all commodities,2012,2.869,11.314,64,0
1521,Sulawesi Utara,Sulawesi,semua komoditi - all commodities,2012,0,0,71,0
1522,Gorontalo,Sulawesi,semua komoditi - all commodities,2012,0,0,75,0
1523,Sulawesi Selatan,Sulawesi,semua komoditi - all commodities,2012,9.361,96.089,73,0
1524,Sulawesi Tenggara,Sulawesi,semua komoditi - all commodities,2012,0,0,74,0
1525,Sulawesi Barat,Sulawesi,semua komoditi - all commodities,2012,0,0,76,0
1526,Sulawesi Tengah,Sulawesi,semua komoditi - all commodities,2012,0,0,72,0
1527,Maluku,Maluku - Papua,semua komoditi - all commodities,2012,0,0,81,0
1528,Maluku Utara,Maluku - Papua,semua komoditi - all commodities,2012,0,0,82,0
1529,Papua Barat,Maluku - Papua,semua komoditi - all commodities,2012,0,0,91,0
1530,Papua,Maluku - Papua,semua komoditi - all commodities,2012,0,0,94,0
1531,Aceh,Sumatera,lainnya - others,2012,0,0,11,5
1532,Sumatera Utara,Sumatera,lainnya - others,2012,21366.211,30082.326,12,5
1533,Sumatera Barat,Sumatera,lainnya - others,2012,0,0,13,5
1534,Riau,Sumatera,lainnya - others,2012,25.864,482.938,14,5
1535,Jambi,Sumatera,lainnya - others,2012,0,0,15,5
1536,Sumatera Selatan,Sumatera,lainnya - others,2012,15.696,87.804,16,5
1537,Bengkulu,Sumatera,lainnya - others,2012,0,0,17,5
1538,Lampung,Sumatera,lainnya - others,2012,13598.077,16102.227,18,5
1539,Kepulauan Bangka Belitung,Sumatera,lainnya - others,2012,0,0,19,5
1540,Kepulauan Riau,Sumatera,lainnya - others,2012,2605.501,4534.596,21,5
1541,DKI Jakarta,Jawa,lainnya - others,2012,48778.581,71430.384,31,5
1542,Jawa Barat,Jawa,lainnya - others,2012,0,0,32,5
1543,Jawa Tengah,Jawa,lainnya - others,2012,986.351,6101.546,33,5
1544,DI Yogyakarta,Jawa,lainnya - others,2012,0,0,34,5
1545,Jawa Timur,Jawa,lainnya - others,2012,44531.223,105343.531,35,5
1546,Banten,Jawa,lainnya - others,2012,0,0,36,5
1547,Bali,Bali - Nusa Tenggara,lainnya - others,2012,1.683,498.831,51,5
1548,Nusa Tenggara Barat,Bali - Nusa Tenggara,lainnya - others,2012,0,0,52,5
1549,Nusa Tenggara Timur,Bali - Nusa Tenggara,lainnya - others,2012,0,0,53,5
1550,Kalimantan Barat,Kalimantan,lainnya - others,2012,1489.306,1082.722,61,5
1551,Kalimantan Tengah,Kalimantan,lainnya - others,2012,0,0,62,5
1552,Kalimantan Selatan,Kalimantan,lainnya - others,2012,0,0,63,5
1553,Kalimantan Timur,Kalimantan,lainnya - others,2012,2.869,11.314,64,5
1554,Sulawesi Utara,Sulawesi,lainnya - others,2012,0,0,71,5
1555,Gorontalo,Sulawesi,lainnya - others,2012,0,0,75,5
1556,Sulawesi Selatan,Sulawesi,lainnya - others,2012,9.361,96.089,73,5
1557,Sulawesi Tenggara,Sulawesi,lainnya - others,2012,0,0,74,5
1558,Sulawesi Barat,Sulawesi,lainnya - others,2012,0,0,76,5
1559,Sulawesi Tengah,Sulawesi,lainnya - others,2012,0,0,72,5
1560,Maluku,Maluku - Papua,lainnya - others,2012,0,0,81,5
1561,Maluku Utara,Maluku - Papua,lainnya - others,2012,0,0,82,5
1562,Papua Barat,Maluku - Papua,lainnya - others,2012,0,0,91,5
1563,Papua,Maluku - Papua,lainnya - others,2012,0,0,94,5
1564,Aceh,Sumatera,tepung ikan yang tidak baik dimakan manusia,2012,0,0,11,6
1565,Sumatera Utara,Sumatera,tepung ikan yang tidak baik dimakan manusia,2012,3382.738,2982.622,12,6
1566,Sumatera Barat,Sumatera,tepung ikan yang tidak baik dimakan manusia,2012,0,0,13,6
1567,Riau,Sumatera,tepung ikan yang tidak baik dimakan manusia,2012,0,0,14,6
1568,Jambi,Sumatera,tepung ikan yang tidak baik dimakan manusia,2012,0,0,15,6
1569,Sumatera Selatan,Sumatera,tepung ikan yang tidak baik dimakan manusia,2012,0,0,16,6
1570,Bengkulu,Sumatera,tepung ikan yang tidak baik dimakan manusia,2012,0,0,17,6
1571,Lampung,Sumatera,tepung ikan yang tidak baik dimakan manusia,2012,98.319,73.739,18,6
1572,Kepulauan Bangka Belitung,Sumatera,tepung ikan yang tidak baik dimakan manusia,2012,0,0,19,6
1573,Kepulauan Riau,Sumatera,tepung ikan yang tidak baik dimakan manusia,2012,0,0,21,6
1574,DKI Jakarta,Jawa,tepung ikan yang tidak baik dimakan manusia,2012,26868.096,21775.208,31,6
1575,Jawa Barat,Jawa,tepung ikan yang tidak baik dimakan manusia,2012,0,0,32,6
1576,Jawa Tengah,Jawa,tepung ikan yang tidak baik dimakan manusia,2012,2116.439,1696.543,33,6
1577,DI Yogyakarta,Jawa,tepung ikan yang tidak baik dimakan manusia,2012,0,0,34,6
1578,Jawa Timur,Jawa,tepung ikan yang tidak baik dimakan manusia,2012,31928.093,22600.843,35,6
1579,Banten,Jawa,tepung ikan yang tidak baik dimakan manusia,2012,0,0,36,6
1580,Bali,Bali - Nusa Tenggara,tepung ikan yang tidak baik dimakan manusia,2012,0,0,51,6
1581,Nusa Tenggara Barat,Bali - Nusa Tenggara,tepung ikan yang tidak baik dimakan manusia,2012,0,0,52,6
1582,Nusa Tenggara Timur,Bali - Nusa Tenggara,tepung ikan yang tidak baik dimakan manusia,2012,0,0,53,6
1583,Kalimantan Barat,Kalimantan,tepung ikan yang tidak baik dimakan manusia,2012,0,0,61,6
1584,Kalimantan Tengah,Kalimantan,tepung ikan yang tidak baik dimakan manusia,2012,0,0,62,6
1585,Kalimantan Selatan,Kalimantan,tepung ikan yang tidak baik dimakan manusia,2012,0,0,63,6
1586,Kalimantan Timur,Kalimantan,tepung ikan yang tidak baik dimakan manusia,2012,0,0,64,6
1587,Sulawesi Utara,Sulawesi,tepung ikan yang tidak baik dimakan manusia,2012,0,0,71,6
1588,Gorontalo,Sulawesi,tepung ikan yang tidak baik dimakan manusia,2012,0,0,75,6
1589,Sulawesi Selatan,Sulawesi,tepung ikan yang tidak baik dimakan manusia,2012,0,0,73,6
1590,Sulawesi Tenggara,Sulawesi,tepung ikan yang tidak baik dimakan manusia,2012,0,0,74,6
1591,Sulawesi Barat,Sulawesi,tepung ikan yang tidak baik dimakan manusia,2012,0,0,76,6
1592,Sulawesi Tengah,Sulawesi,tepung ikan yang tidak baik dimakan manusia,2012,0,0,72,6
1593,Maluku,Maluku - Papua,tepung ikan yang tidak baik dimakan manusia,2012,0,0,81,6
1594,Maluku Utara,Maluku - Papua,tepung ikan yang tidak baik dimakan manusia,2012,0,0,82,6
1595,Papua Barat,Maluku - Papua,tepung ikan yang tidak baik dimakan manusia,2012,0,0,91,6
1596,Papua,Maluku - Papua,tepung ikan yang tidak baik dimakan manusia,2012,0,0,94,6
1597,Aceh,Sumatera,ikan segar/beku,2012,0,0,11,7
1598,Sumatera Utara,Sumatera,ikan segar/beku,2012,13278.24,11617.217,12,7
1599,Sumatera Barat,Sumatera,ikan segar/beku,2012,0,0,13,7
1600,Riau,Sumatera,ikan segar/beku,2012,0,0,14,7
1601,Jambi,Sumatera,ikan segar/beku,2012,0,0,15,7
1602,Sumatera Selatan,Sumatera,ikan segar/beku,2012,0,0,16,7
1603,Bengkulu,Sumatera,ikan segar/beku,2012,0,0,17,7
1604,Lampung,Sumatera,ikan segar/beku,2012,0,0,18,7
1605,Kepulauan Bangka Belitung,Sumatera,ikan segar/beku,2012,0,0,19,7
1606,Kepulauan Riau,Sumatera,ikan segar/beku,2012,362.718,929.843,21,7
1607,DKI Jakarta,Jawa,ikan segar/beku,2012,66257.133,57859.654,31,7
1608,Jawa Barat,Jawa,ikan segar/beku,2012,0,0,32,7
1609,Jawa Tengah,Jawa,ikan segar/beku,2012,5147.669,3320.609,33,7
1610,DI Yogyakarta,Jawa,ikan segar/beku,2012,0,0,34,7
1611,Jawa Timur,Jawa,ikan segar/beku,2012,54494.705,53651.679,35,7
1612,Banten,Jawa,ikan segar/beku,2012,0,0,36,7
1613,Bali,Bali - Nusa Tenggara,ikan segar/beku,2012,0,0,51,7
1614,Nusa Tenggara Barat,Bali - Nusa Tenggara,ikan segar/beku,2012,0,0,52,7
1615,Nusa Tenggara Timur,Bali - Nusa Tenggara,ikan segar/beku,2012,0,0,53,7
1616,Kalimantan Barat,Kalimantan,ikan segar/beku,2012,0,0,61,7
1617,Kalimantan Tengah,Kalimantan,ikan segar/beku,2012,0,0,62,7
1618,Kalimantan Selatan,Kalimantan,ikan segar/beku,2012,0,0,63,7
